ID,First Name,Last Name,Email,Car Make,Car Model,VIN,Manufactured Date,Age of Vehicle (Years)
47dadf8f-85d8-4b3a-9d55-526099c79486,Lisa,Garcia,lisa.garcia918@example.com,Audi,A4,03VP7RX1I7F8GS7S3,2020-04-24,5
47e03537-d77f-4236-be9a-68014f52fae1,Amanda,Williams,amanda.williams16@example.com,Ford,F-150,321C9300P6QQQ6MAI,2022-02-22,3
48455c4e-be3c-4c5d-a218-01255cae306f,Lisa,Miller,lisa.miller120@example.com,Audi,A4,3PABEIAUA79YBGVE5,2022-03-06,3
486b34b6-2ac8-4269-9d89-a785091b748f,Brian,Clark,brian.clark636@example.com,Honda,CR-V,OMDLJ7ACSP7PBZV7E,2021-10-15,4
48b277ad-a04e-470e-90db-511cfd9a92e4,Daniel,Wilson,daniel.wilson704@example.com,Audi,A4,QZDCU6SV5DSOT7ZYJ,2018-08-17,7
49727598-c6f2-4f41-a1ba-51a7e4fcdd41,Emily,Garcia,emily.garcia1@example.com,BMW,3 Series,09PGQI20ZTVBEMRK6,2021-02-26,4
4977d181-5111-4d56-b652-f29494ba5be6,Daniel,Harris,daniel.h@example.com,Lexus,RX350,2T2BZMCA8KC123456,2020-12-05,5
497e61e8-dc8f-4b5a-a639-076c96ee8b09,Chris,Clark,chris.clark305@example.com,Audi,A4,7VP2X0LCRUB96ATAC,2020-02-17,5
49a6a90d-bd35-4dbd-b84c-b75ae9eb4b62,Daniel,Johnson,daniel.johnson933@example.com,Nissan,Altima,TTOBFJLYXOWZ2K7ZZ,2019-01-29,7
49b3ba33-b747-4745-91d6-6b94e858c95d,John,Garcia,john.garcia266@example.com,Toyota,Camry,8EMVTXIA40XHNVWZ7,2017-05-11,8
4a685c4d-55c4-41ad-bbd2-995d8deb60e2,Robert,Thompson,robert.thompson4@example.com,Audi,A6,L9ZYYX90FHURUYU9X,2019-03-03,6
4a77c569-cbf6-4e31-b8e0-2fcd79db37a8,Michelle,White,michelle.white710@example.com,Honda,Accord,693807QBZQ72GOP89,2023-04-06,2
4a78f142-9272-4e24-b3d1-00b1c4b7a6cb,Michelle,Jackson,michelle.jackson441@example.com,Kia,Sportage,99RA0LH7EW1DRZY3D,2019-07-25,6
4b206533-7b02-4afa-97a4-ac0b84d42169,Andrew,Jackson,andrew.jackson186@example.com,Audi,A4,WM2H5GZ37YO3YROWB,2020-01-04,6
4b647564-dad5-41b8-aa04-ba27e84d6cdf,Lisa,Miller,lisa.miller125@example.com,Ford,Focus,TE3XSFBBGCVJOHZFV,2017-01-12,9
4b7c7b96-524d-430e-9530-b38583436220,Lisa,Garcia,lisa.garcia756@example.com,Mazda,Mazda3,8DHIWF8UKFPMU4CI3,2022-06-15,3
4c271ffc-1269-4aad-9c8f-d4de0a6ffddf,Sarah,Martin,sarah.martin442@example.com,Mazda,Mazda3,5PE8UT7M1H9KUGT4N,2018-04-13,7
4c480c71-d500-443b-b2c7-b9d25793671e,Lisa,Lee,lisa.lee696@example.com,Honda,Accord,1HHMMS6DHFHAU4GK3,2018-07-12,7
4cc5c17f-a709-46c7-844f-17ce45b6cf86,Chris,Jackson,chris.jackson34@example.com,Audi,A4,8GSF2L5PTAQ7BQLQA,2019-05-18,6
4d1f5919-c60f-4bdf-8457-78f84c1d40df,Sophia,Harris,sophia.harris148@example.com,Nissan,Altima,BYODEDFRWV1ZAD7IL,2018-08-06,7
4d5e039d-8435-4c66-965a-7a3e8ba964af,Jennifer,Clark,jennifer.clark736@example.com,Tesla,Model S,F1JRQPMI8ECTJCNYV,2022-03-10,3
4ebcf368-0bae-4769-b831-f5e81460d8c9,James,Garcia,james.garcia274@example.com,Honda,Civic,J3NQRJ7AK9RMKB3QL,2020-10-04,5
4ed041e3-b0bc-4dde-81d1-fad9d5c002fb,Kevin,Doe,kevin.doe827@example.com,Kia,Sorento,FU2E738WHQTHDXNHR,2019-04-04,6
4edf906e-56cd-4142-a5f2-0ad793730e36,Michael,Johnson,michael.j@example.com,Ford,F-150,1FTFW1EF5EFC12345,2021-03-10,4
4f254f56-7fe6-44d7-b56a-7ddbc02635b8,Jane,Clark,jane.clark271@example.com,BMW,3 Series,TLTD8BL284TDMBCV9,2023-05-25,2
4f53bf36-63ec-4aa3-a490-17a6bac56168,Mark,Thompson,mark.thompson763@example.com,Audi,A6,LFRA4S0DOLL8E3ESB,2018-05-11,7
4f5b7af1-c872-4738-9c70-8827a3428c2a,Laura,Lee,laura.lee606@example.com,Kia,Sportage,W6BAE7ASN2AA8NWZX,2021-08-06,4
4f837785-269c-4e02-acf0-8c3ae8d2fcbc,Emily,Garcia,emily.garcia591@example.com,Hyundai,Sonata,0GY2V0UDDR3YNAEO6,2017-04-09,8
4fa70b9f-78b1-4fcb-ac5d-5b5e4fe313d3,Michelle,White,michelle.w@example.com,Kia,Sportage,KNDPM3AC0K7123456,2022-09-30,3
4fc88cbe-be8e-4a43-ba8a-d73e2bbce35c,Robert,Miller,robert.miller339@example.com,Tesla,Model 3,K8T1PNIQIAYOYCRD8,2017-05-13,8
50602763-4103-4a4c-8b13-668d5e64941e,Michael,Lee,michael.lee211@example.com,Ford,Focus,HPM17D3AT69L8WRZ7,2019-11-29,6
50f27641-8044-4245-8115-c3229e4a41c7,Sophia,Johnson,sophia.johnson236@example.com,Honda,CR-V,V1A9K0YCFQH5ZFQ8D,2021-03-10,4
5106752f-6a11-4193-ba05-c613906f9824,Michelle,Garcia,michelle.garcia843@example.com,Nissan,Altima,T4GCJEY32NT5H3POV,2018-03-20,7
51388739-8923-41ac-81da-16d283db46a3,Jennifer,Thompson,jennifer.thompson904@example.com,Nissan,Sentra,PE4KMXAOHGPDZ59SQ,2021-03-09,4
518672f7-0df8-4020-b579-35eff8053500,James,Taylor,james.taylor336@example.com,BMW,3 Series,QADIWEBFVGDC7LH6Z,2023-09-24,2
518b4a15-3437-4f6b-a5c9-f3785f7e8c70,Michael,Clark,michael.clark561@example.com,Ford,Explorer,B57HZQC16DTY3M0HL,2024-09-18,1
51d1241b-fc12-4f3b-a39e-12d417a8e5fd,Kevin,Jackson,kevin.jackson685@example.com,Toyota,Corolla,947OKP4JOMLLRLPPF,2018-10-18,7
51f3056a-55a8-43b5-8743-8f12df414f98,John,Miller,john.miller54@example.com,Honda,Civic,1RS2XBX18VFM2A7BU,2023-08-20,2
528cf178-8108-4fde-a3c6-7102b0b804c3,Laura,Williams,laura.williams23@example.com,Tesla,Model S,3UK7FQRBCHH7REAO5,2023-09-15,2
5291ff35-2021-43f1-a39c-aedc530cc332,Emily,Clark,emily.clark372@example.com,Audi,A4,PT519E9JSTQ5LTSWW,2017-05-11,8
5295f20e-ae39-44ec-94e2-d8756edcfc09,Emily,White,emily.white508@example.com,Mazda,Mazda3,IUQE8EJUOE4IORXOD,2021-12-23,4
5356fc54-1e47-47a0-ac15-12af73d6890d,Lisa,White,lisa.white997@example.com,Mazda,Mazda3,2M72P0MWD2WSGUNP7,2019-08-12,6
539c5df0-947e-4808-b5a0-b66a89012789,Robert,Davis,robert.davis559@example.com,Nissan,Altima,D6AQFURJXV37J5IEV,2021-05-17,4
53c33666-ff87-49db-9998-9726c53c32e1,Jennifer,Moore,jennifer.moore98@example.com,Hyundai,Elantra,I5844A75MWJYLWYCJ,2018-06-15,7
54374781-d42b-4a2a-ab55-4847e27ea843,Brian,Martin,brian.martin573@example.com,Mazda,Mazda3,LIETHQIT2YRBSM7NA,2022-04-12,3
545bb91c-642c-464f-a2a9-059b2f24c58e,John,Doe,john.doe705@example.com,Ford,Focus,MW8PB629VTYAG5TX5,2020-09-04,5
549eba35-53ba-4f62-9214-c88a69ff4550,Sophia,Thomas,sophia.thomas163@example.com,Audi,A6,5KAT605DO1897BD31,2019-05-26,6
54a7c466-a61f-45c9-afd8-4b3d1642420c,Chris,Miller,chris.miller609@example.com,Toyota,Camry,IRFN5RBSOUAOOSKG4,2023-04-05,2
54fd8fbc-9b7d-4c7e-9a15-30f5cc2f1b0d,Emily,Lee,emily.lee672@example.com,Tesla,Model 3,RYD291L2ABQRMC9LZ,2021-09-25,4
5536167e-2ef8-4065-8803-e318795b4dc1,Andrew,Davis,andrew.davis415@example.com,Toyota,RAV4,ACI4D2ZSXU6TO7207,2019-01-24,7
554c3787-0452-4696-a23d-6626275546ca,Sophia,Brown,sophia.brown883@example.com,Mazda,CX-5,BN564N65SL1FC8OH2,2018-03-13,7
554c8486-ae09-41b8-bff1-4f771b49a5c5,Michael,Johnson,michael.j@example.com,Ford,F-150,1FTFW1EF5EFC12345,2021-03-10,4
55731005-4d6f-4625-916b-e28ebda8742d,Andrew,Miller,andrew.miller771@example.com,Toyota,Corolla,YLVQSK7W2KG3F1JCJ,2018-12-01,7
55b6d36e-054e-4347-802e-051e823ec51f,Michelle,Miller,michelle.miller882@example.com,Hyundai,Sonata,4F1HEJBB9FU4TG57U,2021-07-12,4
5622d041-ffe4-49c1-8cf9-fd2cd281830b,Robert,Taylor,robert.taylor581@example.com,Toyota,Corolla,9LPA3GBP0CWBMIRYJ,2023-07-27,2
56450295-4464-4604-a104-0aecda18399c,Michael,Smith,michael.smith853@example.com,Toyota,Corolla,2UO1CG2G96EA2W428,2023-06-27,2
56a76f4e-3cac-4570-a785-4474fd0428f1,Jane,Thomas,jane.thomas929@example.com,Kia,Sorento,RCZ3HY4SZD4YXE9HY,2023-10-04,2
56f7b2bb-ad48-4726-94e8-c9429ccb1ced,Daniel,Jackson,daniel.jackson657@example.com,Toyota,Corolla,AWIQRG5BEWVGOOHQO,2019-06-22,6
56fcb9c3-fa1a-42d4-b14f-df1c22205069,James,Brown,james.brown466@example.com,Ford,Focus,QEVON9DTQ7KD5TMBB,2022-07-24,3
5706d3a8-b5ca-4954-8a3b-86b69f29f962,Laura,Moore,laura.moore725@example.com,Mazda,Mazda3,INSMT1PETOC0TJ061,2022-11-28,3
57117724-f3ff-4865-b2e8-ddbd581861ab,Amanda,Anderson,amanda.anderson356@example.com,Honda,Accord,OJVDYPJE1CDVA5SEY,2024-12-31,1
571d3537-245f-48ff-9af1-7ccd83408610,Amanda,Miller,amanda.miller494@example.com,Kia,Sportage,1FNIYG9GSE7LC8BQS,2019-12-31,6
5733af27-684d-4884-bef0-7a3ac33b141e,Daniel,Davis,daniel.davis776@example.com,Mazda,Mazda3,UF1O06X131260NJ1U,2023-01-18,3
573dfb23-cefc-49af-869f-79b65992adfa,John,Clark,john.clark688@example.com,BMW,3 Series,W7T54XCWH55E3C8ST,2024-04-12,1
574187bb-b624-48cb-af1a-a89e0f34374f,Emily,Anderson,emily.anderson403@example.com,Toyota,Corolla,YQF9TPU9Z0BVGA6KV,2022-01-06,4
578d47d4-88c2-44d0-b7c8-861468816d90,Kevin,Johnson,kevin.johnson165@example.com,BMW,3 Series,X31G2VGW8PMIYAF03,2023-01-31,3
57999360-9cf9-4bd0-8eb0-84a66d60080f,Kevin,Garcia,kevin.garcia275@example.com,Hyundai,Elantra,L3KUX81F4WUKXL1J0,2021-03-06,4
57df9a7b-40d8-42c1-8dcd-36d3d8bf470e,Brian,Smith,brian.smith232@example.com,Audi,A4,J210VQK3ZDBWPOPCG,2024-11-03,1
57e1d89e-09e8-45a6-93a5-d2682d109e6e,John,Brown,john.brown825@example.com,Ford,F-150,IKLV7I9JY9443WFDQ,2023-11-12,2
583d0fab-3eea-4cc5-87db-0793805807df,David,Anderson,david.anderson287@example.com,Audi,A4,EIYGJ8RJY4QCUBB68,2019-07-15,6
5846387c-f0f9-4666-941c-a144aac0fa8d,Laura,Doe,laura.doe159@example.com,Audi,A6,B5NVQT2SG6L5NZRWX,2023-09-04,2
585ca1c2-6334-47b8-a41f-902820dac1f6,Sophia,Jackson,sophia.jackson891@example.com,Toyota,Camry,Y26LYPCBTN4TEOSN4,2021-11-14,4
590e8e6a-8611-4bd3-837b-2ab51296f1b9,Laura,Garcia,laura.garcia349@example.com,Mazda,Mazda3,RHJ8JYM3CW27HPGEM,2019-06-22,6
59327248-97f3-4c21-b545-3e56ccc80a09,Amanda,Clark,amanda.clark204@example.com,Hyundai,Sonata,CF8BBRO4P7JJTVZXV,2022-10-18,3
596a615b-a056-4539-9ef6-164f68b729c2,Brian,Johnson,brian.johnson38@example.com,Toyota,RAV4,R06ZAURLFK5QMVTDJ,2021-06-02,4
59739b09-7d34-4f3a-ad13-a90dac2f90cf,Chris,Taylor,chris.taylor820@example.com,BMW,3 Series,WSGD14RVC2OW9WLQ5,2022-07-26,3
597b2561-804b-4fc6-9e54-c6ef11240937,Robert,Moore,robert.moore@example.com,Nissan,Altima,1N4AL3AP8KC123456,2019-12-03,6
599a2b6c-80ed-41e5-ac2c-4303e00a5cb4,Jennifer,Moore,jennifer.moore475@example.com,Ford,Explorer,0OCNMT7X32X7ACCDL,2018-01-12,8
59f9cfad-8cac-4484-a1f7-4e6dee547321,Jane,Davis,jane.davis971@example.com,Kia,Sorento,8LXFLRYE0LHZ5IG8D,2019-06-25,6
5a809aa5-3edb-45ac-bff3-710a3b484988,John,Harris,john.harris982@example.com,Tesla,Model Y,TBI4JKLGAOLVL0B3T,2022-11-23,3
5aa0fb57-531b-451f-a7f4-586604b500c1,Laura,Jackson,laura.jackson94@example.com,Hyundai,Sonata,XI07M5I096QGT3Y3L,2017-05-26,8
5ab2d69b-2a1c-4fae-b29d-404c147cd418,Brian,White,brian.white777@example.com,Ford,Focus,9LCC1RQ5Q1450E5GY,2020-01-25,6
5ae16400-f002-4dbe-9409-8d301ff4681c,James,Williams,james.williams298@example.com,Hyundai,Sonata,PCLDY964KR9UN48E8,2021-05-02,4
5b4102a3-bd51-4482-a902-32164aadda91,Emily,Moore,emily.moore487@example.com,Toyota,Camry,B9SZGPAVBQ91CPWOF,2022-09-29,3
5b57c512-46b6-4448-b06c-801e2ba24e0d,Michelle,Thomas,michelle.thomas59@example.com,Hyundai,Elantra,7AC3WBIOZCNTKWIQ3,2020-01-09,6
5c340a32-6091-44cb-ad66-f38071522f9d,John,Lee,john.lee665@example.com,Tesla,Model 3,P88BUDXDBVRC9HP0D,2021-01-23,5
5c6c99d9-b36e-40d9-9f2f-2ca515095e0e,Daniel,Anderson,daniel.anderson538@example.com,Kia,Sportage,4W8XESE1V30ZO8PWV,2024-06-21,1
5c81aa6d-6aff-4ea6-8c2a-2b9269f05c8c,Sophia,Williams,sophia.williams958@example.com,Ford,Explorer,P5JU17JPGT5BSFHWX,2023-10-26,2
5ca816f4-86ae-4c11-95b2-3bb082a2a96b,Jane,Williams,jane.williams109@example.com,Honda,CR-V,DK8QLG3609HHMC1TR,2018-03-11,7
5cf2d13c-c8ec-4500-ae0b-b6066f0f7462,Michael,Martin,michael.martin53@example.com,Honda,Civic,H50VGBHAOSUDE7F6T,2020-07-16,5
5d633be7-b14f-49cb-9890-617e8d0ceac5,James,Miller,james.miller@example.com,Mercedes,C-Class,WDDWF4HB9EF123456,2020-07-08,5
5dcd0166-59eb-4e27-a8cf-9fd1267effeb,Brian,Doe,brian.doe525@example.com,Hyundai,Elantra,BGDKPZ2OHT9NJ2PJC,2024-12-04,1
5e6774c9-c708-48ec-bb0a-6cad2aa9d07e,John,White,john.white848@example.com,Audi,A4,FJYC8LI04R0SPBJ56,2021-05-10,4
5e9525bd-f60d-44af-94ba-8392e2a18057,James,Johnson,james.johnson116@example.com,Kia,Sorento,FKFWLV2V6C7ZRHWMR,2020-01-31,6
5f3c1a9b-2b19-42d2-ae7c-fca7cba01adc,Laura,Taylor,laura.taylor944@example.com,Mazda,CX-5,T6H5CN81AKR5MCS24,2023-07-09,2
5fd8c8e2-7aca-4264-8dbc-fa8d35eedbc0,Michael,Harris,michael.harris350@example.com,Toyota,Corolla,SUHLFSFVB2MQEGIN7,2021-05-04,4
5fde8142-c792-4a86-87be-7765d03e26df,Chris,Johnson,chris.johnson921@example.com,Kia,Sportage,LXZ8Z8R1Y7B7Q4GQX,2022-08-14,3
60557089-ad4e-49a7-a877-e5104e75dd3e,Jennifer,White,jennifer.white214@example.com,Nissan,Altima,GV30NHGNKLM3C6OEW,2024-04-13,1
60596ec3-000b-48d6-b4be-19fa078b847d,Lisa,Brown,lisa.brown913@example.com,Kia,Sportage,90EO95347MBA0MLR1,2022-01-12,4
605fbc4d-89a8-435c-9bdc-6c2f0ce2f75e,Jane,Smith,jane.smith643@example.com,BMW,3 Series,DWROFF2BR1L167QZ9,2020-09-10,5
60a375a7-271a-40a8-8216-aa2be3c44aa8,Lisa,Jackson,lisa.jackson451@example.com,Ford,Explorer,TDGBXHHJVLPKIKMGR,2022-11-14,3
60e6c91a-af15-4704-a08c-75a2172d5203,Emily,Smith,emily.smith927@example.com,Honda,Civic,35EYZHKNKQBU3731C,2022-03-04,3
61329ef7-9720-462b-a855-3d6519fcfb09,Lisa,Harris,lisa.harris203@example.com,Toyota,RAV4,AU9LXID464SKS0LWS,2024-10-23,1
613785fa-8d0b-4357-84d9-26b0b23b2782,Andrew,Johnson,andrew.johnson653@example.com,Kia,Sportage,4P133ODFF0J01N6OH,2023-06-16,2
6140b5a4-46a6-4fd9-b113-cb9147adadb0,Andrew,Brown,andrew.brown815@example.com,Hyundai,Sonata,27BVQKKEVHLKYLKGR,2024-06-30,1
614c2e40-b6b9-4774-991b-5a58644d8096,Sarah,Davis,sarah.davis@example.com,BMW,3 Series,WBA8E1C50HK123456,2023-02-14,3
619ad3fa-e94f-4978-81bf-bd4db5da89be,Andrew,Anderson,andrew.anderson179@example.com,Ford,Explorer,NVSITXXTWN4Y0WV0U,2019-04-06,6
6242bf64-32fa-4048-892f-bffe941f5c61,James,Johnson,james.johnson205@example.com,Tesla,Model Y,M49W7BB5R4DWSSQW2,2018-09-25,7
62b0a398-21f4-4b44-ab09-a101f7fd2cfc,John,Wilson,john.wilson765@example.com,Tesla,Model Y,P81SJEGCSFWC732XZ,2017-08-19,8
62e0a43c-2f12-4fd1-8057-4478289b9979,Daniel,Harris,daniel.harris842@example.com,Kia,Sportage,5C2DMG0MAMPV5ORTA,2024-06-18,1
6309c081-2798-4422-a857-e10e8ae09892,Lisa,Brown,lisa.brown711@example.com,Mazda,CX-5,3EZZGL26OAESDBGWK,2019-07-15,6
632275e4-d1b2-4886-9a88-89e1b2c76078,Robert,Thomas,robert.thomas951@example.com,Audi,A6,JTWSA8V3FNLDJ6BWG,2019-09-11,6
6365c3b5-6536-4649-97e1-dcb728082053,Andrew,Taylor,andrew.taylor100@example.com,Ford,Explorer,50XW9TVDBPWD0F977,2019-03-18,6
63ee6341-56be-47f4-a120-ea14f2c2c53e,John,Doe,john.doe512@example.com,Kia,Sorento,XS4988HS53C2JHVR1,2022-05-19,3
6401cb38-4c16-489c-9782-ca6072043c7d,Andrew,Smith,andrew.smith634@example.com,BMW,5 Series,91Z9MJ64DTS6BIMQR,2022-07-18,3
64067c60-f543-46ae-af0d-7d930b580104,Mark,Taylor,mark.taylor988@example.com,Toyota,Corolla,F24I31OW6SGAK5UP2,2018-08-07,7
641ebb1e-536c-422e-b98b-d6cd9c9194ca,Robert,Moore,robert.moore@example.com,Nissan,Altima,1N4AL3AP8KC123456,2019-12-03,6
645fd1dc-e692-4993-8ef7-0e0645d51b4a,Emily,Thomas,emily.thomas117@example.com,Ford,F-150,KEMKT7HD2FVDGPHVU,2019-06-20,6
6491cd44-5914-4e9a-8bbf-97d90b0256bc,Laura,Anderson,laura.anderson794@example.com,Hyundai,Elantra,KXYO3RE8UW1KCVJNV,2021-02-13,5
649c66be-c866-4963-9cc5-eb6414a6af56,Mark,Garcia,mark.garcia819@example.com,Ford,F-150,6YPLA8PFO88IAXEUE,2017-11-10,8
64c38564-5d91-4e35-b9d7-7a210823690e,Jane,Thomas,jane.thomas740@example.com,BMW,3 Series,TEP8K4OA9NA8UGE7P,2024-03-22,1
64cfd276-d551-47b0-b495-87a86c7cd101,Michelle,Moore,michelle.moore961@example.com,BMW,3 Series,QRXP8NH06JA7HJDK2,2024-11-19,1
64fe109d-dc21-4d1f-92bb-95e5e597e837,Michael,Smith,michael.smith334@example.com,Mazda,CX-5,G1KCV27GSQWHKNILQ,2024-01-29,2
650b4b74-9ca8-489d-8970-d2d3aef58d3f,Jane,White,jane.white938@example.com,Mazda,CX-5,PLCQLIRMHDZ5VX2EU,2017-04-04,8
652edeb5-94fa-4ce6-bd90-0af63da9fba9,Daniel,Moore,daniel.moore138@example.com,Mazda,Mazda3,QYM6T6WMPEG5B27LU,2021-03-02,4
656c3b40-839c-4eee-8b55-d305d26f698f,Brian,Martin,brian.martin170@example.com,Kia,Sorento,0U6IQEDCCBLQE8L33,2023-04-01,2
65782f26-1607-40a8-8e35-d7cbd7d56711,Laura,Davis,laura.davis601@example.com,Hyundai,Elantra,BQ1DV2MR4SZP9IY37,2023-06-10,2
66270cb5-1060-4735-9ab3-e09e169275ef,Emily,Brown,emily.brown517@example.com,Mazda,CX-5,NUOGXXU7EGM380RRE,2023-10-03,2
6650a283-c0da-4884-b0fb-870dd31fed1b,Jennifer,Johnson,jennifer.johnson105@example.com,Hyundai,Elantra,RS6WE94UWXKQK8VM0,2021-12-08,4
66c55fff-9e58-4c71-869b-69e70d38c89d,Brian,Doe,brian.doe224@example.com,Ford,Explorer,ZAZI9E6WHKVSFULO7,2024-09-06,1
66e30798-8681-4403-9ba4-6dd3332bfb08,Chris,Davis,chris.davis901@example.com,Toyota,Corolla,05JPWXRQ689T87N7H,2017-02-21,8
670d5def-27af-4407-bc47-3f2ba89a0c7c,Sarah,Davis,sarah.davis@example.com,BMW,3 Series,WBA8E1C50HK123456,2023-02-14,3
670d96c4-81a8-49ee-88d5-dff3c3eddb99,Sarah,Lee,sarah.lee283@example.com,Kia,Sorento,GY0QUIKNC3J3S8GQA,2021-10-16,4
6711bb62-06a7-4755-a6f8-58188a426f06,Sophia,Wilson,sophia.wilson27@example.com,Ford,Focus,URKPI0DQJGA7SROUS,2019-02-09,7
67918f03-c15f-470b-b034-d4a42393776b,Mark,Smith,mark.smith840@example.com,Mazda,CX-5,442LB4OUTE9FGAS48,2018-09-22,7
679d5704-b0f7-4344-91d4-38a1a4ac0fb4,John,Garcia,john.garcia877@example.com,Tesla,Model 3,2ON69M63E6PE4XKZP,2024-10-18,1
67b51e07-4bd2-47ef-8dd6-30b5c5510b4d,Robert,Anderson,robert.anderson510@example.com,Toyota,Camry,7HVC8AWLNU6EJP772,2020-12-25,5
684320a6-3662-4c43-93cb-6bef47b0e6f9,Sophia,Moore,sophia.moore742@example.com,Toyota,Corolla,4ZAIRCUJF1EJRTCSE,2023-06-24,2
68649b53-5efc-4677-8ba4-ca441b047b2c,Robert,Doe,robert.doe481@example.com,BMW,3 Series,UP4EW20DJ4L9N85LT,2023-09-10,2
688d1289-a802-4a48-a062-b50fbd7ce77c,Sophia,Williams,sophia.williams161@example.com,BMW,5 Series,ROGVT6SQFU6771340,2020-11-12,5
6921b0fa-4259-4972-baf9-8bdd3ffade16,Sophia,Anderson,sophia.anderson505@example.com,BMW,3 Series,IAOC5UN1QX82PGTUS,2021-07-20,4
69853693-2304-4516-bd2c-02cffa5fbe26,Kevin,Anderson,kevin.anderson604@example.com,Mazda,CX-5,IYO8TZ1ASUYGIRFIV,2017-05-05,8
69f018b5-b1eb-4c26-80bd-02024c056710,Emily,Miller,emily.miller252@example.com,Audi,A6,NOJE9L6MJIP2NFI4M,2024-02-05,2
6a54ada6-7679-4cdf-bf67-140e53d17877,Lisa,Lee,lisa.lee358@example.com,Hyundai,Elantra,3TBEYN05UPKF1KT9Y,2020-01-24,6
6a934240-efae-41ba-9550-da22d4608cfc,David,Thomas,david.thomas734@example.com,Hyundai,Sonata,ZYQPBN427W45PDSAW,2022-06-11,3
6acf6add-dbc3-4425-b74f-9be70f102b60,Sarah,Lee,sarah.lee412@example.com,Kia,Sorento,M9CYC0XZKBFV1H0NH,2022-08-09,3
6b3dd6d6-e81b-41e4-a64b-0be73c004a8a,Amanda,Clark,amanda.clark267@example.com,Mazda,Mazda3,WKEX15U9MLXW6T1GH,2022-09-06,3
6b586ca1-9bb8-4284-8639-179da9530355,Laura,Smith,laura.smith896@example.com,Hyundai,Sonata,YHIN41M5JZMH1UQRK,2023-02-18,2
6b6ea8ec-f5f7-473d-b4ae-fc12d37aa971,Jane,Martin,jane.martin340@example.com,Audi,A6,6EUAPYE80FA9ONWH0,2021-10-08,4
6bc2b122-f42c-4f1a-babe-1afcc303bf68,Brian,Davis,brian.davis480@example.com,Tesla,Model Y,FH9G3C4Y6CQULG2GZ,2022-07-28,3
6becc11d-b610-4c7d-851a-ec9ef9c17ebf,Jennifer,Davis,jennifer.davis246@example.com,Nissan,Altima,1YX2OVUMWLGB7QELV,2023-04-28,2
6c084688-5ac1-49ed-8adc-63991ba4bf91,Sarah,Brown,sarah.brown914@example.com,Audi,A4,578833M1OYC3J1Z09,2017-10-15,8
6c89d764-a240-4a5a-9dbb-d2bdd6ef1329,David,Williams,david.williams527@example.com,Mazda,Mazda3,PKYFBL0M8UF4QDYQB,2021-12-11,4
6c8ecae1-db21-4452-b434-18aa2a44f241,Laura,Taylor,laura.taylor422@example.com,Audi,A6,W4WLRW9P16HG8Z3MC,2022-12-08,3
6c8fa4e6-f57f-41f9-a8d6-9ecc99caca38,Andrew,Thompson,andrew.thompson793@example.com,Tesla,Model Y,XR3QR36M2NC8ZFVVO,2019-03-19,6
6ce543d4-7142-4201-bce9-7fbc0ebb6a95,James,Thompson,james.thompson417@example.com,Honda,Accord,QRF2M8L3I482APZES,2018-11-06,7
6d9683bf-e105-496e-8435-15ff9909e127,Sarah,Davis,sarah.davis752@example.com,Audi,A6,9SJKQCO5V0QDMUJWC,2023-10-25,2
6e049e07-1196-4cce-8e8b-eacc84063dab,Kevin,Johnson,kevin.johnson757@example.com,Honda,Accord,0PXVSJ6SSR70IJRWK,2023-04-21,2
6e617e6e-e610-4169-b584-a9d6bf983c53,Michael,Taylor,michael.taylor540@example.com,Mazda,Mazda3,W7BPF74F6Y5PX96F5,2018-02-24,7
6eca5d53-2f6b-41c7-ba21-ebf74ac2152e,Andrew,White,andrew.white585@example.com,Audi,A4,1C0NYMNA2MSJVSMB6,2021-03-25,4
6f877e87-2d12-46a5-b716-ada3d1935ddb,Mark,Doe,mark.doe769@example.com,Tesla,Model Y,5NJQYU2B7J0V7XD4W,2019-12-29,6
6fa34456-d74d-4a33-b641-58880c6fdd67,Andrew,Garcia,andrew.garcia597@example.com,BMW,3 Series,NSHL3LP9GP912G60O,2018-08-03,7
6fdf1a87-e0f4-4801-b7a5-a9cc1daf1e4f,Sarah,Harris,sarah.harris507@example.com,Honda,Accord,0KU3K5UQB9Y626HLB,2019-02-09,7
70042852-1616-4b7a-9137-89965d781c84,Michael,Williams,michael.williams448@example.com,Ford,Focus,JVLMB4D173HVJ40FO,2024-10-20,1
700b4726-6ea6-4672-9d63-aebc6eab0514,Jennifer,Wilson,jennifer.wilson641@example.com,Kia,Sorento,25IQEZCNRNGCT1P7O,2021-01-18,5
70177743-37e6-433d-bd48-0071ad7ce5e0,Andrew,Johnson,andrew.johnson8@example.com,Hyundai,Elantra,N1QMQPR6AJ9ZQ1RMW,2022-09-27,3
70b05395-a029-4a70-956d-dc899917624e,Michael,Johnson,michael.j@example.com,Ford,F-150,1FTFW1EF5EFC12345,2021-03-10,4
70b4366a-82da-4a78-845f-fdf8b4419ecc,Mark,Garcia,mark.garcia999@example.com,Kia,Sportage,79UZZTOUOAM04IYW0,2023-07-30,2
70f646ff-92b1-4872-a6de-1a75c27fec5d,Jane,Doe,jane.doe673@example.com,Toyota,Camry,O59HK1YRIPBS3GX8Y,2017-11-12,8
71b57999-6ad5-4c36-bb1e-0dc708753d7c,Daniel,White,daniel.white196@example.com,Hyundai,Elantra,TP7FTHL1JX3SFFQRY,2023-02-11,3
